2018-03-14 12:33:17,OAB RJ 12/03/2018 - TRT explica contagem de prazos com nova versão do PJe. #pje #cabellonews… https://t.co/ESkSYkwobN
2018-03-14 12:23:46,Withe people problem do dia: seria pedir demais q o PJE funcionasse no Mac? Pqpppppp
2018-03-14 11:47:48,"RT @victorhugo_85: Você #advogado, está com dificuldade na configuração/instalação do #Shodo no #PJe e demais sistemas Jurídicos? Eu sou a…"
2018-03-14 11:39:19,RT @TST_Oficial: Publicação em Diário Eletrônico prevalece sobre intimação via PJe para contagem de prazo recursal https://t.co/1afnJ9siQN…
2018-03-14 11:11:25,"Você #advogado, está com dificuldade na configuração/instalação do #Shodo no #PJe e demais sistemas Jurídicos? Eu s… https://t.co/BXeAUlpUhy"
2018-03-14 10:06:35,RT @TST_Oficial: Publicação em Diário Eletrônico prevalece sobre intimação via PJe para contagem de prazo recursal https://t.co/1afnJ9siQN…
2018-03-14 09:54:39,RT @TST_Oficial: Publicação em Diário Eletrônico prevalece sobre intimação via PJe para contagem de prazo recursal https://t.co/1afnJ9siQN…
2018-03-14 07:33:28,RT @TST_Oficial: Publicação em Diário Eletrônico prevalece sobre intimação via PJe para contagem de prazo recursal https://t.co/1afnJ9siQN…
2018-03-14 02:48:40,RT @TST_Oficial: Publicação em Diário Eletrônico prevalece sobre intimação via PJe para contagem de prazo recursal https://t.co/1afnJ9siQN…
2018-03-14 01:53:01,@silviorfilho1 Pje office é melhor
2018-03-14 01:33:14,RT @TST_Oficial: Publicação em Diário Eletrônico prevalece sobre intimação via PJe para contagem de prazo recursal https://t.co/1afnJ9siQN…
2018-03-14 00:44:48,RT @tjotahc: Gostei de um vídeo @YouTube https://t.co/GvOtldWYxB da Podrera - Elton (Damn Youth) - S04E02
2018-03-13 23:46:18,Nunca vi um sistema tão ruim. As vezes tento pensar a quem interessa insistir nesse tal de PJE https://t.co/v8SKNTLZ8n
2018-03-13 23:01:50,"Saí só agora, culpa do PJE"
2018-03-13 22:58:30,"RT @RoneyBoaMorte: Expansão, no PJe do TJMG, da Citação Eletrônica para municípios em Minas Gerais a partir de 16/04/2018. (Relação de muni…"
2018-03-13 22:26:53,RT @TST_Oficial: Publicação em Diário Eletrônico prevalece sobre intimação via PJe para contagem de prazo recursal https://t.co/1afnJ9siQN…
2018-03-13 22:26:45,RT @TST_Oficial: Publicação em Diário Eletrônico prevalece sobre intimação via PJe para contagem de prazo recursal https://t.co/1afnJ9siQN…
2018-03-13 21:16:05,Gostei de um vídeo @YouTube https://t.co/GvOtldWYxB da Podrera - Elton (Damn Youth) - S04E02
2018-03-13 21:05:16,"aparentemente o pje do TRT6 me odeia 
mais de 24h tentando me habilitar em três processos e até agora: nada"
2018-03-13 20:53:43,RT @TST_Oficial: Publicação em Diário Eletrônico prevalece sobre intimação via PJe para contagem de prazo recursal https://t.co/1afnJ9siQN…
